experiment,base_name,ROI,channel,spot_count,plasmid
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,86,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,87,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,88,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,89,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,90,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,91,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,92,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,93,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,94,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,95,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,96,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,97,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,98,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen6-ZF1c_2_MMStack_Pos-7-001_001_MIP,99,2,0,NT-GFP_Cen6-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,1,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,2,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,3,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,4,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,5,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,6,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,7,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,8,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,9,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,10,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,11,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,12,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,13,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,14,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,15,2,0,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,16,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,17,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,18,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,19,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,20,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,21,2,8,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,22,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,23,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,24,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,25,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,26,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,6,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,28,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,29,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,30,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,31,2,1,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,32,2,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,33,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,34,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,35,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,36,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,37,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,38,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,39,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,7,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,8,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,7,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,43,2,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,44,2,2,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,45,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,46,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,8,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,48,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,49,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,50,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,51,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,52,2,5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,53,2,4,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,54,2,3,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,1,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,2,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,3,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,4,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,5,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,6,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,7,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,8,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,9,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,10,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,11,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,12,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,13,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,14,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,15,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,16,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,17,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,18,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,19,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,20,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,21,3,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,22,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,23,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,24,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,25,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,26,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,27,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,28,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,29,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,30,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,31,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,32,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,33,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,34,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,35,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,36,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,37,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,38,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,39,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,40,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,41,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,42,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,43,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,44,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,45,3,4,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,46,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,47,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,48,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,49,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,50,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,51,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,52,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,53,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,54,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,55,3,3,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,56,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,57,3,2,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,58,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,59,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,60,3,1,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen1-ZF1c_1_MMStack_Pos-8-001_000_MIP,61,3,0,NT-GFP_Cen1-ZF1c
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,1,3,0,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,2,3,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,3,3,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,4,3,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,5,3,1,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,6,3,2,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,7,3,0,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,8,3,3,NT-GFP_Cen7-ZF2h
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen7-ZF2h_1_MMStack_Pos-4-001_000_MIP,9,3,3,NT-GFP_Cen7-ZF2h
