experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,53,2,216,1875,487.82,0.462,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,52,2,467,1870,788.62,0.579,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,53,2,253,1869,528.0,0.423,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,51,2,116,1815,671.33,0.614,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,51,2,95,1788,495.97,0.497,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,51,2,124,1785,593.35,0.511,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,50,2,284,1779,832.9,0.551,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,49,2,92,1772,509.0,0.399,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,50,2,293,1769,587.0,0.455,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,49,2,50,1758,534.07,0.498,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,49,2,68,1756,525.0,0.446,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,49,2,63,1756,612.29,0.495,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,50,2,326,1739,579.5,0.48,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,49,2,61,1726,700.51,0.545,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,48,2,520,1712,829.27,0.523,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,48,2,473,1690,533.0,0.412,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,48,2,526,1688,801.21,0.513,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,48,2,480,1646,625.64,0.516,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1849,1373,645.33,0.5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1850,1366,660.0,0.428,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1801,1366,753.08,0.518,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1795,1358,582.18,0.494,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1818,1355,843.06,0.579,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1855,1354,1457.57,0.596,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1846,1341,649.55,0.496,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,47,2,1815,1328,672.48,0.47,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,46,2,1917,1227,654.67,0.631,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,46,2,1930,1196,1193.89,0.608,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,46,2,1940,1182,705.0,0.433,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,44,2,1043,1180,876.5,0.537,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,46,2,1945,1177,906.41,0.541,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,45,2,1338,1166,605.0,0.41,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,45,2,1368,1152,746.9,0.494,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,46,2,1922,1151,602.0,0.436,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,45,2,1345,1147,924.61,0.546,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,44,2,1107,1143,734.34,0.496,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1263,1135,647.64,0.487,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1202,1110,730.31,0.51,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,43,2,1598,1101,631.06,0.481,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1219,1100,1392.04,0.612,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1242,1095,772.0,0.45,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,43,2,1580,1092,890.73,0.596,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1474,1092,735.0,0.455,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1247,1090,762.96,0.486,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1477,1086,734.91,0.489,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1466,1084,642.0,0.394,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1474,1072,1017.64,0.539,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1457,1066,860.34,0.538,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1440,1065,659.0,0.38,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1428,1057,716.0,0.394,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,41,2,1433,1052,1508.99,0.689,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1205,1051,658.0,0.44,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,42,2,1203,1046,582.82,0.478,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,1981,1038,758.37,0.548,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,2024,1017,532.4,0.478,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,2007,1005,606.91,0.492,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,1960,1001,567.94,0.516,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,1971,981,1163.17,0.619,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,2023,981,558.0,0.375,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,40,2,2018,975,595.0,0.474,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,39,2,1805,965,837.64,0.555,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,38,2,1211,956,967.97,0.535,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,39,2,1803,952,673.0,0.451,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,39,2,1801,951,657.0,0.428,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,38,2,1212,948,656.48,0.475,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,38,2,1185,947,543.2,0.446,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,39,2,1775,945,580.0,0.447,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,39,2,1816,935,544.0,0.42,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,38,2,1225,932,690.0,0.471,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,37,2,1038,845,942.44,0.503,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,37,2,1055,838,634.0,0.435,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,37,2,1049,835,637.0,0.388,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,35,2,1216,780,648.17,0.49,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,34,2,1011,766,704.0,0.457,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,35,2,1278,763,704.0,0.459,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,34,2,999,762,947.48,0.516,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,36,2,1764,754,639.58,0.512,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,34,2,996,753,665.0,0.484,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,35,2,1252,751,931.12,0.622,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,34,2,986,748,682.0,0.462,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,33,2,1434,740,601.0,0.415,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,33,2,1472,738,674.0,0.466,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,33,2,1463,736,826.08,0.5,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,36,2,1770,730,675.0,0.472,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,36,2,1737,730,547.21,0.493,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,36,2,1769,721,579.0,0.409,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,32,2,1565,694,678.09,0.495,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,32,2,1573,681,850.78,0.505,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,30,2,1072,659,755.53,0.497,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,30,2,1082,650,990.14,0.513,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,31,2,1263,648,825.5,0.487,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,30,2,1076,637,631.4,0.477,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,30,2,1038,633,591.0,0.364,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,29,2,2000,608,487.0,0.364,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,30,2,1048,607,552.0,0.448,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,29,2,1951,598,608.54,0.491,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,28,2,51,594,468.0,0.365,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,29,2,2006,593,515.0,0.416,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,29,2,2018,574,952.09,0.574,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,28,2,66,571,503.0,0.393,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,28,2,96,569,549.39,0.489,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,1680,561,950.79,0.636,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,28,2,73,555,752.33,0.501,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,1673,544,847.93,0.548,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,1700,542,491.45,0.479,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,26,2,852,530,632.57,0.489,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,1651,526,626.0,0.434,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,26,2,855,517,743.98,0.495,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,1637,516,496.0,0.382,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,25,2,1383,508,832.13,0.54,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,26,2,864,508,564.0,0.386,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,23,2,1961,503,608.24,0.495,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,27,2,1667,501,619.6,0.494,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,25,2,1384,490,603.0,0.478,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,24,2,1052,491,811.12,0.523,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,24,2,1042,490,680.63,0.498,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,23,2,1923,478,639.43,0.504,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,22,2,1204,476,551.0,0.48,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,24,2,1032,476,575.0,0.443,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,23,2,1941,473,914.71,0.597,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,25,2,1379,468,725.79,0.51,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,23,2,1966,466,516.95,0.475,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,22,2,1178,460,640.84,0.508,NT-GFP_Cen5-ZF2b
03182025_Cen-ZF_IF-FISH,03182025_Cen-ZF_IF-FISH_NT-GFP_Cen5-ZF2b_1_MMStack_Pos-9-001_003_MIP,22,2,1193,458,745.06,0.499,NT-GFP_Cen5-ZF2b
