experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid,median,maxima,sbr,rel_intensity,rel_sbr,real_spot
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,11,2,1637,307,3864.0,0.394,NT-GFP_Cen21-ZF1c,1399.0,4944,2.7619728377412436,0.7950093820982981,0.7950093820982981,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,11,2,1632,306,4860.32,0.5,NT-GFP_Cen21-ZF1c,1399.0,4944,3.4741386704789132,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,11,2,1606,279,4007.34,0.5,NT-GFP_Cen21-ZF1c,1399.0,4944,2.864431736954968,0.8245012674062614,0.8245012674062614,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,11,2,1595,256,3837.0699999999997,0.559,NT-GFP_Cen21-ZF1c,1399.0,4944,2.742723373838456,0.7894685946604338,0.789468594660434,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,11,2,1619,239,2655.31,0.491,NT-GFP_Cen21-ZF1c,1399.0,4944,1.8980057183702643,0.5463241103466439,0.5463241103466439,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,788,193,3536.0,0.428,NT-GFP_Cen21-ZF1c,2605.0,6491,1.3573896353166988,0.552805770691914,0.552805770691914,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,798,173,4417.0,0.402,NT-GFP_Cen21-ZF1c,2605.0,6491,1.6955854126679462,0.6905382039440565,0.6905382039440565,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,815,167,5650.0,0.388,NT-GFP_Cen21-ZF1c,2605.0,6491,2.168905950095969,0.8833010759076114,0.8833010759076113,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,855,162,3400.0,0.338,NT-GFP_Cen21-ZF1c,2605.0,6491,1.3051823416506718,0.5315440102806865,0.5315440102806865,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,812,154,6396.46,0.487,NT-GFP_Cen21-ZF1c,2605.0,6491,2.4554548944337813,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,801,152,5095.0,0.362,NT-GFP_Cen21-ZF1c,2605.0,6491,1.9558541266794627,0.79653433305297,0.79653433305297,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,822,121,5734.06,0.531,NT-GFP_Cen21-ZF1c,2605.0,6491,2.201174664107486,0.8964427198794334,0.8964427198794334,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,7,2,864,103,3823.0600000000004,0.488,NT-GFP_Cen21-ZF1c,2605.0,6491,1.4675854126679464,0.5976837188069651,0.5976837188069651,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,933,163,16683.51,0.549,NT-GFP_Cen21-ZF1c,9164.0,23680,1.8205488869489304,0.7121029036844426,0.7121029036844426,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,957,156,23428.51,0.553,NT-GFP_Cen21-ZF1c,9164.0,23680,2.5565811872544737,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,988,154,17122.88,0.494,NT-GFP_Cen21-ZF1c,9164.0,23680,1.8684941073766914,0.7308565504165652,0.7308565504165652,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,963,152,14456.0,0.341,NT-GFP_Cen21-ZF1c,9164.0,23680,1.5774770842426888,0.6170260080559967,0.6170260080559968,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,980,131,21367.3,0.528,NT-GFP_Cen21-ZF1c,9164.0,23680,2.3316564818856396,0.9120212937143677,0.9120212937143678,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,973,119,13996.87,0.483,NT-GFP_Cen21-ZF1c,9164.0,23680,1.5273756001745964,0.5974289444783301,0.5974289444783302,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1c_1_MMStack_Pos4_MIP,9,2,959,112,13261.2,0.473,NT-GFP_Cen21-ZF1c,9164.0,23680,1.4470973374072458,0.5660283133669193,0.5660283133669193,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,118,2,1401,1823,26134.85,0.493,NT-GFP_CenY-ZF4c,23578.0,44741,1.1084421918737806,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,122,2,1751,1773,8160.0,0.357,NT-GFP_CenY-ZF4c,6145.0,10598,1.3279088689991863,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,90,2,1416,1362,5910.52,0.491,NT-GFP_CenY-ZF4c,4620.0,7657,1.2793333333333334,0.7758624310842741,0.7758624310842741,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,90,2,1412,1331,7618.0,0.441,NT-GFP_CenY-ZF4c,4620.0,7657,1.648917748917749,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,72,2,803,1119,17032.0,0.379,NT-GFP_CenY-ZF4c,9704.5,17032,1.7550620845999279,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,74,2,1583,1101,3698.17,0.502,NT-GFP_CenY-ZF4c,2436.0,4395,1.518132183908046,0.8935605227741146,0.8935605227741146,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,74,2,1571,1032,4138.69,0.5,NT-GFP_CenY-ZF4c,2436.0,4395,1.6989696223316912,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,68,2,1097,1052,3638.0,0.305,NT-GFP_CenY-ZF4c,4730.0,13605,0.7691331923890063,0.42009237875288685,0.4200923787528868,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,68,2,1163,957,8660.0,0.309,NT-GFP_CenY-ZF4c,4730.0,13605,1.8308668076109937,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,70,2,616,1034,2440.0,0.416,NT-GFP_CenY-ZF4c,2772.0,5294,0.8802308802308803,0.6006893156080748,0.6006893156080748,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,70,2,674,979,4062.0,0.373,NT-GFP_CenY-ZF4c,2772.0,5294,1.4653679653679654,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,60,2,1251,938,12027.17,0.512,NT-GFP_CenY-ZF4c,18273.5,31676,0.6581755000410431,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,59,2,1050,907,15784.06,0.502,NT-GFP_CenY-ZF4c,9843.0,15958,1.60358224118663,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,42,2,1536,645,7960.0,0.322,NT-GFP_CenY-ZF4c,6155.0,10941,1.2932575142160845,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,38,2,1802,602,18306.0,0.459,NT-GFP_CenY-ZF4c,10117.0,18328,1.8094296728279133,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,38,2,1790,571,13910.59,0.483,NT-GFP_CenY-ZF4c,10117.0,18328,1.3749718295937532,0.7598923850103791,0.7598923850103791,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,26,2,737,417,16840.0,0.46,NT-GFP_CenY-ZF4c,13007.0,21001,1.2946874759744753,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,17,2,560,351,11779.0,0.443,NT-GFP_CenY-ZF4c,8921.0,16263,1.3203676717856743,0.7541938788577283,0.7541938788577283,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,17,2,580,337,15618.0,0.399,NT-GFP_CenY-ZF4c,8921.0,16263,1.7507005941038,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,17,2,600,309,13570.3,0.493,NT-GFP_CenY-ZF4c,8921.0,16263,1.521163546687591,0.8688884620309898,0.8688884620309898,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,17,2,533,307,13991.12,0.525,NT-GFP_CenY-ZF4c,8921.0,16263,1.5683353884093711,0.8958330131899092,0.895833013189909,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_CenY-ZF4c_1_MMStack_Pos7_MIP,17,2,534,294,12582.88,0.5,NT-GFP_CenY-ZF4c,8921.0,16263,1.410478645891716,0.8056652580355999,0.8056652580355999,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,121,2,1019,2040,2521.0,0.359,NT-GFP_Cen22-ZF1a,3175.0,7005,0.7940157480314961,0.4053054662379421,0.4053054662379421,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,121,2,1008,2039,2495.0,0.37,NT-GFP_Cen22-ZF1a,3175.0,7005,0.7858267716535433,0.40112540192926044,0.40112540192926044,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,121,2,1068,1897,6220.0,0.315,NT-GFP_Cen22-ZF1a,3175.0,7005,1.9590551181102362,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,127,2,854,2000,10471.06,0.478,NT-GFP_Cen22-ZF1a,6866.0,10801,1.5250597145353917,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,128,2,1493,1987,4529.54,0.58,NT-GFP_Cen22-ZF1a,2186.0,4654,2.072067703568161,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,126,2,607,1981,2311.0,0.344,NT-GFP_Cen22-ZF1a,1452.0,2659,1.5915977961432506,0.8734994405975024,0.8734994405975023,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,126,2,632,1970,2645.68,0.511,NT-GFP_Cen22-ZF1a,1452.0,2659,1.8220936639118457,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,110,2,869,1824,6432.51,0.495,NT-GFP_Cen22-ZF1a,4819.0,14641,1.3348225772981948,0.44284959935340273,0.4428495993534028,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,110,2,913,1810,8703.0,0.318,NT-GFP_Cen22-ZF1a,4819.0,14641,1.8059763436397593,0.599162700590075,0.5991627005900751,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,110,2,971,1806,10684.0,0.328,NT-GFP_Cen22-ZF1a,4819.0,14641,2.2170574808051464,0.7355457075840931,0.7355457075840931,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,110,2,835,1788,4561.17,0.467,NT-GFP_Cen22-ZF1a,4819.0,14641,0.9464971985889189,0.314016193846999,0.3140161938469991,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,110,2,909,1782,10124.0,0.407,NT-GFP_Cen22-ZF1a,4819.0,14641,2.1008507989209377,0.69699220737377,0.6969922073737699,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,110,2,948,1780,14525.27,0.517,NT-GFP_Cen22-ZF1a,4819.0,14641,3.0141668395932766,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,95,2,1168,1630,6962.0,0.457,NT-GFP_Cen22-ZF1a,3670.0,7205,1.8970027247956402,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,94,2,457,1627,5178.24,0.48,NT-GFP_Cen22-ZF1a,2929.0,9504,1.767920792079208,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,94,2,406,1619,3742.0,0.5,NT-GFP_Cen22-ZF1a,2929.0,9504,1.2775691362239672,0.7226393523668274,0.7226393523668273,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,101,2,762,1609,1254.0,0.315,NT-GFP_Cen22-ZF1a,694.0,1254,1.8069164265129682,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,86,2,1226,1541,7302.0,0.391,NT-GFP_Cen22-ZF1a,4863.0,8377,1.501542257865515,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,86,2,1176,1415,5581.0,0.36,NT-GFP_Cen22-ZF1a,4863.0,8377,1.1476454863253136,0.7643111476307861,0.7643111476307861,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,90,2,496,1523,39469.0,0.345,NT-GFP_Cen22-ZF1a,23279.0,47136,1.6954766098200094,0.8422209418944583,0.8422209418944583,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,90,2,532,1522,46863.0,0.466,NT-GFP_Cen22-ZF1a,23279.0,47136,2.0131019373684436,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,90,2,508,1481,32391.0,0.318,NT-GFP_Cen22-ZF1a,23279.0,47136,1.391425748528717,0.6911849433454964,0.6911849433454965,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,73,2,667,1367,9468.89,0.502,NT-GFP_Cen22-ZF1a,6383.0,13322,1.4834544884850382,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,77,2,874,1290,21096.0,0.397,NT-GFP_Cen22-ZF1a,11360.5,23305,1.8569605211038247,0.934419650806278,0.934419650806278,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,77,2,919,1278,20457.0,0.351,NT-GFP_Cen22-ZF1a,11360.5,23305,1.8007129967871132,0.9061159839089888,0.9061159839089887,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,77,2,837,1241,22576.58,0.472,NT-GFP_Cen22-ZF1a,11360.5,23305,1.987287531358655,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,70,2,464,1183,10016.0,0.34,NT-GFP_Cen22-ZF1a,6092.5,12228,1.6439885104636849,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,70,2,486,1173,7964.02,0.481,NT-GFP_Cen22-ZF1a,6092.5,12228,1.307184242921625,0.7951297923322684,0.7951297923322683,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,69,2,1130,1150,27920.0,0.315,NT-GFP_Cen22-ZF1a,14192.0,32482,1.9673055242390078,0.9419019875413895,0.9419019875413895,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,69,2,1131,1124,29642.15,0.497,NT-GFP_Cen22-ZF1a,14192.0,32482,2.0886520574971814,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,67,2,220,1117,13957.0,0.381,NT-GFP_Cen22-ZF1a,6583.0,13957,2.1201579826826675,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,59,2,947,1025,25582.0,0.383,NT-GFP_Cen22-ZF1a,11477.0,25873,2.22897969852749,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,52,2,509,969,44897.0,0.333,NT-GFP_Cen22-ZF1a,30378.0,65204,1.4779445651458292,0.7388993120700438,0.7388993120700438,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,52,2,520,921,60762.0,0.331,NT-GFP_Cen22-ZF1a,30378.0,65204,2.000197511356903,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,52,2,557,872,37940.0,0.355,NT-GFP_Cen22-ZF1a,30378.0,65204,1.2489301468167753,0.6244034100260031,0.6244034100260031,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,45,2,674,824,6348.21,0.504,NT-GFP_Cen22-ZF1a,4225.0,8519,1.5025349112426036,0.752020365952184,0.752020365952184,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,45,2,673,813,7149.68,0.513,NT-GFP_Cen22-ZF1a,4225.0,8519,1.6922319526627219,0.8469639425981514,0.8469639425981514,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,45,2,739,762,5172.65,0.472,NT-GFP_Cen22-ZF1a,4225.0,8519,1.2242958579881655,0.6127614155710924,0.6127614155710923,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,45,2,717,756,8441.54,0.608,NT-GFP_Cen22-ZF1a,4225.0,8519,1.997997633136095,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,41,2,483,765,5913.0,0.432,NT-GFP_Cen22-ZF1a,1596.0,9711,3.704887218045113,0.6163792384542255,0.6163792384542255,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,41,2,488,745,8696.34,0.523,NT-GFP_Cen22-ZF1a,1596.0,9711,5.448834586466165,0.9065184215354337,0.9065184215354336,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,41,2,464,740,9593.12,0.611,NT-GFP_Cen22-ZF1a,1596.0,9711,6.010726817042607,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,44,2,1128,752,3540.0,0.311,NT-GFP_Cen22-ZF1a,4585.0,8558,0.772082878953108,0.4548374662726455,0.45483746627264554,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,44,2,1081,708,7783.0,0.474,NT-GFP_Cen22-ZF1a,4585.0,8558,1.6974918211559433,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,42,2,1772,707,3679.0,0.457,NT-GFP_Cen22-ZF1a,1813.0,3679,2.0292333149476005,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,40,2,303,682,1578.0,0.418,NT-GFP_Cen22-ZF1a,963.0,1625,1.6386292834890965,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,35,2,809,680,4809.38,0.572,NT-GFP_Cen22-ZF1a,2909.0,6282,1.6532760398762463,0.7842535503870407,0.7842535503870408,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,35,2,791,646,6132.43,0.595,NT-GFP_Cen22-ZF1a,2909.0,6282,2.108088690271571,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,35,2,860,639,4772.83,0.479,NT-GFP_Cen22-ZF1a,2909.0,6282,1.640711584737023,0.7782934334350331,0.7782934334350331,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,35,2,822,614,5483.18,0.485,NT-GFP_Cen22-ZF1a,2909.0,6282,1.884902028188381,0.8941284286979224,0.8941284286979224,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,38,2,1796,672,2128.0,0.33,NT-GFP_Cen22-ZF1a,807.0,2171,2.636926889714994,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,36,2,1181,625,5929.2,0.507,NT-GFP_Cen22-ZF1a,3235.0,6125,1.8328284389489953,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,32,2,1875,523,3829.0,0.422,NT-GFP_Cen22-ZF1a,748.0,3880,5.1189839572192515,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen22-ZF1a_1_MMStack_Pos1_MIP,28,2,1354,506,2672.39,0.491,NT-GFP_Cen22-ZF1a,1479.0,2906,1.806889790398918,0.9819187242798354,0.9819187242798354,Yes
