experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,93,2,1725,1372,743.03,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,91,2,949,1371,852.86,0.522
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,93,2,1702,1369,691.29,0.584
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,87,2,1464,1365,512.94,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,87,2,1463,1358,728.91,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,90,2,662,1357,491.88,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,84,2,467,1356,514.09,0.491
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,88,2,1921,1355,1296.17,0.592
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,89,2,23,1352,304.0,0.378
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,90,2,700,1348,502.0,0.453
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,91,2,948,1342,471.49,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,84,2,469,1342,425.0,0.417
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,85,2,1109,1340,557.71,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,84,2,459,1340,550.79,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,85,2,1089,1338,547.44,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,86,2,294,1335,517.0,0.464
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,82,2,1661,1333,1069.39,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,83,2,1308,1317,608.44,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,77,2,795,1311,408.0,0.417
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,82,2,1624,1308,831.7,0.521
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,83,2,1322,1294,464.8,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,82,2,1588,1294,895.68,0.523
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,82,2,1559,1293,724.07,0.635
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,79,2,599,1275,469.26,0.477
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,78,2,1884,1271,589.7,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,76,2,1415,1264,439.18,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,78,2,1862,1263,538.52,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,80,2,124,1256,600.72,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,79,2,607,1253,630.76,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,76,2,1471,1248,858.28,0.596
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,80,2,133,1236,443.44,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,72,2,197,1233,517.68,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,74,2,413,1227,623.35,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,76,2,1451,1222,711.68,0.547
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,71,2,1099,1219,527.8,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,66,2,2033,1214,562.0,0.446
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,71,2,1083,1210,497.0,0.374
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,66,2,2027,1184,1113.34,0.607
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,74,2,455,1176,453.82,0.471
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,74,2,438,1168,471.0,0.446
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,69,2,277,1163,442.0,0.427
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,73,2,844,1159,454.0,0.464
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,69,2,300,1155,554.68,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,71,2,1087,1152,563.89,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,65,2,1253,1150,730.04,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,71,2,1098,1146,513.0,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,66,2,2013,1144,517.06,0.462
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,73,2,851,1139,471.0,0.368
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,65,2,1238,1138,639.89,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,72,2,205,1126,520.26,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,71,2,1035,1125,461.01,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,65,2,1205,1122,627.98,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,67,2,636,1120,521.87,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,71,2,1074,1111,646.1,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,69,2,269,1109,422.0,0.383
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,67,2,570,1107,452.0,0.406
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,64,2,521,1101,648.21,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,64,2,496,1090,832.46,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,68,2,118,1086,493.07,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,63,2,1432,1084,497.0,0.477
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,64,2,386,1083,662.13,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,65,2,1190,1034,501.11,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,64,2,429,1022,816.04,0.526
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,62,2,195,993,439.0,0.427
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,58,2,112,981,460.0,0.441
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,56,2,591,980,528.67,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,60,2,251,976,428.0,0.395
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,59,2,768,973,455.0,0.395
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,60,2,300,974,701.88,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,60,2,277,967,555.03,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,58,2,146,966,468.0,0.459
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,54,2,1505,960,612.89,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,54,2,1539,946,489.81,0.497
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,58,2,114,941,488.13,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,59,2,678,930,592.0,0.444
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,59,2,759,923,537.94,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,56,2,547,919,553.12,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,58,2,91,920,456.52,0.485
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,54,2,1494,900,453.0,0.409
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1396,873,501.57,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,52,2,471,867,477.09,0.489
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,52,2,461,859,856.29,0.556
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,53,2,182,858,540.21,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1418,854,724.99,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,53,2,191,846,405.0,0.427
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,50,2,1190,842,405.0,0.462
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,51,2,520,834,591.71,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1436,831,669.12,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,48,2,1729,813,566.3,0.491
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1391,808,686.18,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,48,2,1689,796,447.87,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1360,793,561.82,0.474
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,49,2,278,787,422.0,0.443
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,46,2,1288,775,696.36,0.637
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,45,2,204,768,441.66,0.487
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,43,2,602,763,563.68,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,43,2,620,759,561.78,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1376,757,565.32,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,46,2,1233,755,557.47,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,47,2,778,756,419.48,0.479
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,42,2,41,755,382.0,0.398
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,42,2,40,748,428.59,0.478
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,44,2,1606,744,468.0,0.392
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,43,2,638,744,562.3,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,36,2,793,741,618.9,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,40,2,912,736,590.0,0.458
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,36,2,812,735,439.0,0.446
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,40,2,912,730,600.91,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1337,717,459.23,0.485
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,39,2,1811,714,589.57,0.491
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,37,2,1731,714,547.92,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,41,2,1391,707,701.92,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,37,2,1735,704,647.0,0.471
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,37,2,1733,701,673.0,0.427
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,35,2,331,693,504.54,0.488
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,36,2,749,683,399.0,0.42
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,30,2,1165,647,820.48,0.578
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,36,2,785,644,505.07,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,30,2,1245,610,599.44,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,32,2,612,597,615.99,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,31,2,294,593,485.39,0.482
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,31,2,341,589,626.88,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,29,2,1368,579,596.13,0.53
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,33,2,1914,542,744.55,0.522
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,31,2,324,530,441.43,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,31,2,371,527,443.77,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,25,2,1719,507,566.45,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,27,2,1571,497,683.76,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,22,2,837,483,437.0,0.477
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,25,2,1774,475,907.8,0.552
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,27,2,1543,463,499.73,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,25,2,1793,462,480.84,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,23,2,215,459,416.27,0.48
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,23,2,195,454,682.2,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,19,2,1740,443,626.93,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,19,2,1733,434,896.82,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,22,2,811,431,470.19,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,17,2,907,429,520.74,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,19,2,1674,429,611.6,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,19,2,1677,413,641.67,0.496
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,18,2,1635,382,565.88,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,18,2,1657,378,738.47,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,18,2,1603,371,620.39,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,17,2,907,365,422.0,0.417
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,11,2,1392,345,580.85,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,17,2,888,334,451.63,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,16,2,1994,334,436.15,0.483
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,16,2,1989,315,600.56,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,13,2,1208,310,409.3,0.489
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,12,2,1590,298,644.91,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,15,2,1298,287,479.0,0.451
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,11,2,1437,278,477.0,0.471
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,14,2,1113,279,449.03,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,9,2,1016,245,680.1,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,10,2,603,230,340.0,0.45
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,10,2,579,216,406.62,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,9,2,1015,211,607.04,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,9,2,960,212,421.28,0.48
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,9,2,921,210,394.11,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,8,2,1641,206,882.04,0.526
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,6,2,1253,198,662.19,0.492
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,9,2,935,196,343.0,0.399
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,6,2,1204,151,440.93,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,7,2,1337,147,442.99,0.468
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,5,2,792,130,410.0,0.382
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,7,2,1322,126,356.0,0.407
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,7,2,1360,123,427.0,0.382
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,6,2,1207,109,489.27,0.473
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,5,2,854,109,474.35,0.489
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,4,2,1066,108,800.86,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,4,2,1035,96,612.63,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,5,2,777,93,442.0,0.458
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,3,2,607,85,371.95,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-000_001_MIP,1,2,1118,36,431.0,0.418
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-003_003_MIP,33,3,476,2002,380.81,0.514
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-003_003_MIP,33,3,439,1988,667.73,0.644
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-003_003_MIP,32,3,1807,1787,650.19,0.651
